ZX163,3382.935437,2948.394412,-31.09,16,xDGx,29.5,34.2,4.7,0,-90
ZX163,3382.935437,2948.394412,-31.84,18,xYSSx,34.2,34.95,0.75,0,-90
ZX822,3294.934026,2213.353063,3.17,0,xFSx,0,0,0,0,-90
ZX822,3294.934026,2213.353063,1.67,0,xFSx,0,1.5,1.5,0,-90
ZX822,3294.934026,2213.353063,-0.13,2,xBYx,1.5,3.3,1.8,0,-90
ZX822,3294.934026,2213.353063,-3.83,7,xMSCx,3.3,7,3.7,0,-90
ZX822,3294.934026,2213.353063,-14.33,9,xGMCx,7,17.5,10.5,0,-90
ZX822,3294.934026,2213.353063,-22.13,10,xGCx,17.5,25.3,7.8,0,-90
ZX822,3294.934026,2213.353063,-25.83,11,xGSCx,25.3,29,3.7,0,-90
ZX822,3294.934026,2213.353063,-28.53,17,xDSx,29,31.7,2.7,0,-90
ZX822,3294.934026,2213.353063,-32.83,18,xYSSx,31.7,36,4.3,0,-90
ZX822,3294.934026,2213.353063,-56.83,19,xYax,36,60,24,0,-90
LG6,3237.07909,569.5606019,3.72,0,xFSx,0,0,0,0,-90
LG6,3237.07909,569.5606019,2.62,0,xFSx,0,1.1,1.1,0,-90
LG6,3237.07909,569.5606019,0.72,2,xBYx,1.1,3,1.9,0,-90
LG6,3237.07909,569.5606019,-3.38,7,xMSCx,3,7.1,4.1,0,-90
LG6,3237.07909,569.5606019,-12.28,9,xGMCx,7.1,16,8.9,0,-90
LG6,3237.07909,569.5606019,-20.28,10,xGCx,16,24,8,0,-90
LG6,3237.07909,569.5606019,-23.28,11,xGSCx,24,27,3,0,-90
LG6,3237.07909,569.5606019,-37.28,14,xSaCx,27,41,14,0,-90
LG6,3237.07909,569.5606019,-39.78,15,xRSCx,41,43.5,2.5,0,-90
LG6,3237.07909,569.5606019,-42.78,19,xYax,43.5,46.5,3,0,-90
LG306,3225.116513,1170.331897,3.89,0,xFSx,0,0,0,0,-90
LG306,3225.116513,1170.331897,2.29,0,xFSx,0,1.6,1.6,0,-90
LG306,3225.116513,1170.331897,0.49,2,xBYx,1.6,3.4,1.8,0,-90
LG306,3225.116513,1170.331897,-3.51,7,xMSCx,3.4,7.4,4,0,-90
LG306,3225.116513,1170.331897,-11.61,9,xGMCx,7.4,15.5,8.1,0,-90
LG306,3225.116513,1170.331897,-18.11,10,xGCx,15.5,22,6.5,0,-90
LG306,3225.116513,1170.331897,-21.91,11,xGSCx,22,25.8,3.8,0,-90
LG306,3225.116513,1170.331897,-37.61,14,xSaCx,25.8,41.5,15.7,0,-90
LG306,3225.116513,1170.331897,-41.11,15,xRSCx,41.5,45,3.5,0,-90
LG306,3225.116513,1170.331897,-65.11,19,xYax,45,69,24,0,-90
LG306,3225.116513,1170.331897,-86.11,24,xSCax,69,90,21,0,-90
ZX770,3207.218227,3828.906951,2.99,0,xFSx,0,0,0,0,-90
ZX770,3207.218227,3828.906951,1.59,0,xFSx,0,1.4,1.4,0,-90
ZX770,3207.218227,3828.906951,-0.71,2,xBYx,1.4,3.7,2.3,0,-90
ZX770,3207.218227,3828.906951,-6.01,7,xMSCx,3.7,9,5.3,0,-90
ZX770,3207.218227,3828.906951,-13.81,9,xGMCx,9,16.8,7.8,0,-90
ZX770,3207.218227,3828.906951,-27.11,11,xGSCx,16.8,30.1,13.3,0,-90
ZX770,3207.218227,3828.906951,-29.51,17,xDSx,30.1,32.5,2.4,0,-90
ZX770,3207.218227,3828.906951,-33.01,18,xYSSx,32.5,36,3.5,0,-90
ZX770,3207.218227,3828.906951,-49.01,19,xYax,36,52,16,0,-90
ZX770,3207.218227,3828.906951,-53.01,22,xGSSx,52,56,4,0,-90
ZX770,3207.218227,3828.906951,-57.01,23,xGSCx,56,60,4,0,-90
ZX882,3187.69271,1213.420243,3.89,0,xFSx,0,0,0,0,-90
ZX882,3187.69271,1213.420243,2.29,0,xFSx,0,1.6,1.6,0,-90
ZX882,3187.69271,1213.420243,0.49,2,xBYx,1.6,3.4,1.8,0,-90
ZX882,3187.69271,1213.420243,-3.51,7,xMSCx,3.4,7.4,4,0,-90
ZX882,3187.69271,1213.420243,-11.61,9,xGMCx,7.4,15.5,8.1,0,-90
ZX882,3187.69271,1213.420243,-20.61,10,xGCx,15.5,24.5,9,0,-90
ZX882,3187.69271,1213.420243,-25.61,11,xGSCx,24.5,29.5,5,0,-90
ZX882,3187.69271,1213.420243,-37.61,14,xSaCx,29.5,41.5,12,0,-90
ZX882,3187.69271,1213.420243,-41.11,15,xRSCx,41.5,45,3.5,0,-90
ZX882,3187.69271,1213.420243,-66.11,19,xYax,45,70,25,0,-90
ZX882,3187.69271,1213.420243,-71.11,25,xGFSx,70,75,5,0,-90
ZX882,3187.69271,1213.420243,-86.11,26,xPMSx,75,90,15,0,-90
LG9,3107.135742,653.5338401,4.19,0,xFSx,0,0,0,0,-90
LG9,3107.135742,653.5338401,2.59,0,xFSx,0,1.6,1.6,0,-90
LG9,3107.135742,653.5338401,1.19,2,xBYx,1.6,3,1.4,0,-90
LG9,3107.135742,653.5338401,-1.81,7,xMSCx,3,6,3,0,-90
LG9,3107.135742,653.5338401,-12.31,9,xGMCx,6,16.5,10.5,0,-90
LG9,3107.135742,653.5338401,-19.91,10,xGCx,16.5,24.1,7.6,0,-90
LG9,3107.135742,653.5338401,-24.81,11,xGSCx,24.1,29,4.9,0,-90
LG9,3107.135742,653.5338401,-25.81,14,xSaCx,29,30,1,0,-90
LG265,3069.146043,467.6175883,3.85,0,xFSx,0,0,0,0,-90
LG265,3069.146043,467.6175883,2.55,0,xFSx,0,1.3,1.3,0,-90
LG265,3069.146043,467.6175883,1.25,2,xBYx,1.3,2.6,1.3,0,-90
LG265,3069.146043,467.6175883,-2.55,7,xMSCx,2.6,6.4,3.8,0,-90
LG265,3069.146043,467.6175883,-12.15,9,xGMCx,6.4,16,9.6,0,-90
LG265,3069.146043,467.6175883,-19.95,10,xGCx,16,23.8,7.8,0,-90
LG265,3069.146043,467.6175883,-24.65,11,xGSCx,23.8,28.5,4.7,0,-90
LG265,3069.146043,467.6175883,-38.15,14,xSaCx,28.5,42,13.5,0,-90
LG265,3069.146043,467.6175883,-40.75,15,xRSCx,42,44.6,2.6,0,-90
LG265,3069.146043,467.6175883,-56.35,19,xYax,44.6,60.2,15.6,0,-90
ZX853,3054.991448,1370.06089,5.21,0,xFSx,0,0,0,0,-90
ZX853,3054.991448,1370.06089,1.91,0,xFSx,0,3.3,3.3,0,-90
ZX853,3054.991448,1370.06089,1.31,2,xBYx,3.3,3.9,0.6,0,-90
ZX853,3054.991448,1370.06089,-2.79,7,xMSCx,3.9,8,4.1,0,-90
ZX853,3054.991448,1370.06089,-11.79,9,xGMCx,8,17,9,0,-90
ZX853,3054.991448,1370.06089,-20.79,10,xGCx,17,26,9,0,-90
ZX853,3054.991448,1370.06089,-23.79,11,xGSCx,26,29,3,0,-90
ZX853,3054.991448,1370.06089,-31.39,14,xSaCx,29,36.6,7.6,0,-90
ZX853,3054.991448,1370.06089,-34.09,15,xRSCx,36.6,39.3,2.7,0,-90
ZX853,3054.991448,1370.06089,-64.79,19,xYax,39.3,70,30.7,0,-90
ZX853,3054.991448,1370.06089,-69.79,24,xSCax,70,75,5,0,-90
ZX853,3054.991448,1370.06089,-77.79,26,xPMSx,75,83,8,0,-90
ZX744,3052.565209,4189.300598,3.13,0,xFSx,0,0,0,0,-90
ZX744,3052.565209,4189.300598,0.23,0,xFSx,0,2.9,2.9,0,-90
